start,end,no disease,have disease,deceased
0,4,0.9677748449497596,0.0139104014652824,0.0183147535849579
5,9,0.9461980230262488,0.041440802730042,0.0123611742437091
10,14,0.9532985777859688,0.0340774471406182,0.0126239750734128
15,19,0.984149169370905,0.013819011181202,0.0020318194478929
20,24,0.9705882188621564,0.0104655983087436,0.0189461828290999
25,29,0.9371589644446936,0.0104189674122242,0.0524220681430821
30,34,0.94178633956531,0.0109633321954163,0.0472503282392735
35,39,0.9363540706696736,0.0123341798530498,0.0513117494772765
40,44,0.9345432290563284,0.0147776757761928,0.0506790951674787
45,49,0.9264632512708212,0.0148994524800255,0.0586372962491533
50,54,0.9118678725621644,0.0139134632814681,0.0742186641563675
55,59,0.858895891764809,0.0146458862835641,0.1264582219516268
60,64,0.7675162587110715,0.0134231792453587,0.2190605620435698
65,69,0.7300809126852974,0.0155651340996168,0.2543539532150857
70,74,0.6336951751304208,0.0142379857653981,0.3520668391041809
75,79,0.5137522966162912,0.0101762128897751,0.4760714904939336
80,84,0.3689071752298881,0.0052287708696644,0.6258640539004474
