start,end,no disease,have disease,deceased
0,4,0.9723901624517342,0.0153650815737294,0.0122447559745364
5,9,0.9456831095690652,0.0413938753959873,0.0129230150349475
10,14,0.9545539767120584,0.0346901519636866,0.0107558713242549
15,19,0.9812704552216602,0.013373995834573,0.0053555489437667
20,24,0.975450775570195,0.0095627411354032,0.0149864832944016
25,29,0.9572621148364328,0.0095493416587484,0.0331885435048187
30,34,0.9435156845848316,0.0099406689844392,0.0465436464307292
35,39,0.944594685881558,0.0116088718757036,0.0437964422427381
40,44,0.9376542983773488,0.0116393782889515,0.0507063233336996
45,49,0.9279828201208414,0.0132707286889422,0.0587464511902162
50,54,0.8980094880411148,0.0136331290768926,0.0883573828819924
55,59,0.8096111392666019,0.0134645283764398,0.1769243323569582
60,64,0.7587302584350324,0.013793072505384,0.2274766690595836
65,69,0.6960779556064562,0.0135975852396804,0.2903244591538633
70,74,0.6004157293772602,0.0112189982630484,0.3883652723596913
75,79,0.4770185682476275,0.0086419281161303,0.514339503636242
80,84,0.3165313734093901,0.0047818022258566,0.6786868243647532
