start,end,no disease,have disease,deceased
0,4,0.9735915958272718,0.0128707861675461,0.0135376180051821
5,9,0.9393381445112162,0.0368136071551905,0.0238482483335931
10,14,0.9524300750488752,0.0354758995471897,0.012094025403935
15,19,0.9733423885043356,0.017737560104859,0.0089200513908055
20,24,0.97476343439861,0.0112926745589476,0.0139438910424423
25,29,0.9440920538460555,0.0128399746904759,0.0430679714634684
30,34,0.9421982726624448,0.0141888533942415,0.0436128739433137
35,39,0.9522996245362784,0.013045378475819,0.0346549969879025
40,44,0.9408677970351031,0.0150677622409371,0.0440644407239596
45,49,0.9349060353995756,0.0157287047598794,0.049365259840545
50,54,0.922902974182303,0.0199786706517007,0.0571183551659962
55,59,0.8952432536599071,0.0179745787249103,0.0867821676151825
60,64,0.8512738211084147,0.0186192240568523,0.130106954834733
65,69,0.7533544606822856,0.0187247497913338,0.2279207895263806
70,74,0.6809168832484165,0.020442559477822,0.2986405572737615
75,79,0.5857568863792302,0.0152668452505578,0.3989762683702119
80,84,0.4401051537406047,0.0091371803287871,0.5507576659306082
