start,end,no disease,have disease,deceased
0,4,0.9592312045622742,0.0115580514561838,0.0292107439815419
5,9,0.9400999791555,0.0379165177773807,0.0219835030671192
10,14,0.950483368480298,0.0368186254259577,0.0126980060937441
15,19,0.9820353535353537,0.0179646464646464,0.0
20,24,0.9683756771190968,0.0115189029426692,0.0201054199382341
25,29,0.9534877131117864,0.014193284322214,0.0323190025659997
30,34,0.9472598309585476,0.0144806901388847,0.0382594789025678
35,39,0.9514822828629422,0.0151948148409713,0.0333229022960864
40,44,0.9505402381676674,0.0156325955990625,0.03382716623327
45,49,0.930812425837087,0.01753852318866,0.0516490509742528
50,54,0.9308032084816196,0.0212028260654288,0.0479939654529516
55,59,0.9067856467802748,0.0212542652779021,0.0719600879418231
60,64,0.8741961001244641,0.0211710690084359,0.1046328308670999
65,69,0.7956384527917971,0.0195383909513455,0.1848231562568573
70,74,0.6944212503156606,0.018076584809399,0.2875021648749403
75,79,0.6072821609069011,0.0170101636136096,0.3757076754794892
80,84,0.4747195842281105,0.0105042549892156,0.5147761607826737
