start,end,no disease,have disease,deceased
0,4,0.9864623819948178,0.0,0.0135376180051821
5,9,0.97597183278045,0.0001799188859569,0.0238482483335931
10,14,0.9875793088543782,0.0003266657416868,0.012094025403935
15,19,0.9902353819026112,0.000844566706583,0.0089200513908055
20,24,0.9841739965310664,0.0018821124264912,0.0139438910424423
25,29,0.9543142136707898,0.0026178148657416,0.0430679714634684
30,34,0.9525948358844452,0.003792290172241,0.0436128739433137
35,39,0.9588085729760942,0.0065364300360032,0.0346549969879025
40,44,0.9423378552712962,0.0135977040047442,0.0440644407239596
45,49,0.9286144218990235,0.0220203182604314,0.049365259840545
50,54,0.9042508948477698,0.0386307499862339,0.0571183551659962
55,59,0.8570957927858892,0.0561220395989282,0.0867821676151825
60,64,0.7981478898960583,0.0717451552692087,0.130106954834733
65,69,0.6886816772151297,0.0833975332584896,0.2279207895263806
70,74,0.6217422035274244,0.0796172391988141,0.2986405572737615
75,79,0.5301914630919444,0.0708322685378436,0.3989762683702119
80,84,0.4027558233632695,0.0464865107061222,0.5507576659306082
