start,end,no disease,have disease,deceased
0,4,0.9845307312469456,0.0003522254242715,0.015117043328783
5,9,0.9865686989982088,0.0006269488489351,0.012804352152856
10,14,0.9961698912205028,0.000634415880862,0.0031956928986351
15,19,0.991694680938336,0.0011550543381229,0.0071502647235412
20,24,0.977906169712762,0.0010654230642784,0.0210284072229596
25,29,0.9591591734430552,0.0021635548862522,0.0386772716706924
30,34,0.945767380708466,0.0021692920140877,0.0520633272774461
35,39,0.9533530131781138,0.0065961285892097,0.0400508582326764
40,44,0.9438327874032854,0.0065881434944103,0.0495790691023042
45,49,0.9106833852731558,0.0227369802620923,0.0665796344647518
50,54,0.8520863554206332,0.0213367193541488,0.126576925225218
55,59,0.7560429345140535,0.0445956412684437,0.1993614242175027
60,64,0.7151457645212327,0.0421736764522578,0.2426805590265094
65,69,0.6299068971945867,0.0513580809549363,0.318735021850477
70,74,0.5338184816342781,0.0435365821711035,0.4226449361946183
75,79,0.4018203302855434,0.0308568968160876,0.5673227728983689
80,84,0.2678437002528858,0.0205758965341773,0.7115804032129368
