start,end,no disease,have disease,deceased
0,4,0.970789256018458,0.0,0.0292107439815419
5,9,0.9776461348341374,0.0003703620987433,0.0219835030671192
10,14,0.9869538315002192,0.0003481624060367,0.0126980060937441
15,19,0.9991447811447812,0.0008552188552188,0.0
20,24,0.9782194048318024,0.0016751752299634,0.0201054199382341
25,29,0.9650350440401272,0.002645953393873,0.0323190025659997
30,34,0.9574757312955524,0.0042647898018798,0.0382594789025678
35,39,0.9596274966187124,0.0070496010852012,0.0333229022960864
40,44,0.951830062083578,0.0143427716831519,0.03382716623327
45,49,0.9262978976847156,0.0220530513410315,0.0516490509742528
50,54,0.9152756844488158,0.0367303500982325,0.0479939654529516
55,59,0.8741457525033327,0.0538941595548442,0.0719600879418231
60,64,0.8219391777148389,0.0734279914180611,0.1046328308670999
65,69,0.7267695596713281,0.0884072840718147,0.1848231562568573
70,74,0.622521203083943,0.0899766320411166,0.2875021648749403
75,79,0.5460981642939393,0.0781941602265715,0.3757076754794892
80,84,0.431616513217674,0.0536073259996522,0.5147761607826737
