start,end,no disease,have disease,deceased
0,4,0.9702677746999075,0.0,0.0297322253000923
5,9,0.9871242039349628,0.0001743337958515,0.0127014622691855
10,14,0.9851665103189492,0.0004941704636826,0.014339319217368
15,19,0.9963264360971898,0.0008782811492085,0.0027952827536015
20,24,0.9665985872235872,0.0016139434889434,0.0317874692874692
25,29,0.9556721984893308,0.001531242359376,0.0427965591512929
30,34,0.9610616933176448,0.0034983010457737,0.0354400056365813
35,39,0.955843249818545,0.0068819541444485,0.0372747960370065
40,44,0.9504469834070616,0.0115769254058382,0.0379760911871003
45,49,0.9271240448094672,0.0203069732685537,0.052568981921979
50,54,0.9028078275894352,0.0344149968907066,0.0627771755198581
55,59,0.8566004360163806,0.0534845164606989,0.0899150475229204
60,64,0.7618711607617203,0.0665872721294389,0.1715415671088407
65,69,0.682067279468184,0.0750415399756216,0.2428911805561943
70,74,0.606823426700787,0.0762679356690619,0.316908637630151
75,79,0.4978661447606965,0.0633434818826647,0.4387903733566387
80,84,0.3753924380823083,0.041596790731332,0.5830107711863597
