start,end,no disease,have disease,deceased
0,4,0.9763638821668024,0.0100984998280155,0.0135376180051821
5,9,0.9420314200795716,0.034120331586835,0.0238482483335931
10,14,0.9638736917681782,0.0240322828278868,0.012094025403935
15,19,0.9738484648216396,0.0172314837875548,0.0089200513908055
20,24,0.9588865806231598,0.0271695283343978,0.0139438910424423
25,29,0.926239421643778,0.0306926068927534,0.0430679714634684
30,34,0.921033031521318,0.0353540945353681,0.0436128739433137
35,39,0.9281367400143196,0.0372082629977776,0.0346549969879025
40,44,0.9165912324326626,0.0393443268433776,0.0440644407239596
45,49,0.9034497741280836,0.0471849660313715,0.049365259840545
50,54,0.8920151740114806,0.0508664708225231,0.0571183551659962
55,59,0.8615968170697561,0.0516210153150613,0.0867821676151825
60,64,0.8101078167603981,0.0597852284048689,0.130106954834733
65,69,0.7123033884762673,0.0597758219973521,0.2279207895263806
70,74,0.6414381446154107,0.0599212981108277,0.2986405572737615
75,79,0.5517888043321001,0.0492349272976879,0.3989762683702119
80,84,0.4196224282816026,0.0296199057877891,0.5507576659306082
