start,end,no disease,have disease,deceased
0,4,0.958068328716528,0.0121994459833795,0.0297322253000923
5,9,0.9361475788949372,0.0511509588358771,0.0127014622691855
10,14,0.9529080675422138,0.0327526132404181,0.014339319217368
15,19,0.9733091847367638,0.0238955325096346,0.0027952827536015
20,24,0.9378223818867014,0.0303901488258292,0.0317874692874692
25,29,0.9197372695939612,0.0374661712547458,0.0427965591512929
30,34,0.9238567819790507,0.0407032123843678,0.0354400056365813
35,39,0.919041254863054,0.0436839490999393,0.0372747960370065
40,44,0.9142463163747568,0.0477775924381429,0.0379760911871003
45,49,0.8975737392959087,0.0498572787821122,0.052568981921979
50,54,0.880927860451365,0.0562949640287769,0.0627771755198581
55,59,0.84796240222054,0.0621225502565396,0.0899150475229204
60,64,0.7617516684518414,0.0667067644393177,0.1715415671088407
65,69,0.6880711663891521,0.0690376530546535,0.2428911805561943
70,74,0.6198650828567238,0.0632262795131251,0.316908637630151
75,79,0.5135948387664008,0.0476147878769605,0.4387903733566387
80,84,0.3899620385698789,0.0270271902437614,0.5830107711863597
