start,end,no disease,have disease,deceased
0,4,0.9702860903467982,0.0113991560682438,0.0183147535849579
5,9,0.9470477689505216,0.0405910568057694,0.0123611742437091
10,14,0.9620711875492148,0.0253048373773722,0.0126239750734128
15,19,0.980985664948194,0.0169825156039131,0.0020318194478929
20,24,0.9580530158456813,0.0230008013252187,0.0189461828290999
25,29,0.920402452193207,0.0271754796637107,0.0524220681430821
30,34,0.9228113980935642,0.0299382736671623,0.0472503282392735
35,39,0.915725545187595,0.0329627053351285,0.0513117494772765
40,44,0.9120660028717368,0.0372549019607843,0.0506790951674787
45,49,0.904306199995898,0.0370565037549486,0.0586372962491533
50,54,0.8779609276556883,0.047820408187944,0.0742186641563675
55,59,0.824749422782752,0.0487923552656211,0.1264582219516268
60,64,0.7255204728528467,0.0554189651035834,0.2190605620435698
65,69,0.6834811428151739,0.0621649039697403,0.2543539532150857
70,74,0.5997964175772714,0.0481367433185476,0.3520668391041809
75,79,0.4867149398994,0.0372135696066662,0.4760714904939336
80,84,0.3548549749588314,0.0192809711407211,0.6258640539004474
