start,end,no disease,have disease,deceased
0,4,0.9798122995111284,0.0018729469039136,0.0183147535849579
5,9,0.981705786549421,0.0059330392068698,0.0123611742437091
10,14,0.9719205731248756,0.0154554518017117,0.0126239750734128
15,19,0.9850003685275076,0.0129678120245993,0.0020318194478929
20,24,0.9763463157306056,0.0047075014402942,0.0189461828290999
25,29,0.9427266794165128,0.0048512524404051,0.0524220681430821
30,34,0.9472708853425024,0.0054787864182241,0.0472503282392735
35,39,0.9430419534570624,0.0056462970656608,0.0513117494772765
40,44,0.94417139758268,0.0051495072498411,0.0506790951674787
45,49,0.9363638865670916,0.0049988171837551,0.0586372962491533
50,54,0.9199836040567408,0.0057977317868916,0.0742186641563675
55,59,0.8684974110872934,0.0050443669610797,0.1264582219516268
60,64,0.7759144419746182,0.0050249959818119,0.2190605620435698
65,69,0.7409537150411831,0.0046923317437311,0.2543539532150857
70,74,0.642958478888499,0.00497468200732,0.3520668391041809
75,79,0.5195292438721388,0.0043992656339275,0.4760714904939336
80,84,0.3712837721797718,0.0028521739197808,0.6258640539004474
