start,end,no disease,have disease,deceased
0,4,0.9679606678964782,0.0028285881219798,0.0292107439815419
5,9,0.9737142098840152,0.0043022870488654,0.0219835030671192
10,14,0.9695493361026376,0.0177526578036183,0.0126980060937441
15,19,0.9846306633816498,0.0153693366183501,0.0
20,24,0.9747759749949412,0.0051186050668245,0.0201054199382341
25,29,0.9631542546468208,0.0045267427871794,0.0323190025659997
30,34,0.9569416430346134,0.0047988780628187,0.0382594789025678
35,39,0.9613113380849346,0.0053657596189789,0.0333229022960864
40,44,0.961108293283684,0.0050645404830459,0.03382716623327
45,49,0.9421510923520452,0.0061998566737018,0.0516490509742528
50,54,0.9456093263988204,0.0063967081482278,0.0479939654529516
55,59,0.9229616363564578,0.005078275701719,0.0719600879418231
60,64,0.8903749880525514,0.0049921810803485,0.1046328308670999
65,69,0.8106011687147958,0.0045756750283468,0.1848231562568573
70,74,0.7065963520398202,0.0059014830852394,0.2875021648749403
75,79,0.6192845599806032,0.0050077645399076,0.3757076754794892
80,84,0.4803194632712902,0.0049043759460361,0.5147761607826737
