start,end,no disease,have disease,deceased
0,4,0.9244309923784066,0.0572542540366353,0.0183147535849579
5,9,0.9406540110948154,0.0469848146614754,0.0123611742437091
10,14,0.9560557563908478,0.0313202685357393,0.0126239750734128
15,19,0.9669090158009642,0.0310591647511427,0.0020318194478929
20,24,0.948769039873678,0.0322847772972218,0.0189461828290999
25,29,0.91333117725448,0.034246754602438,0.0524220681430821
30,34,0.9254187285900748,0.0273309431706514,0.0472503282392735
35,39,0.9245025154331632,0.0241857350895604,0.0513117494772765
40,44,0.9307671440478308,0.0185537607846903,0.0506790951674787
45,49,0.9216904677858864,0.0196722359649604,0.0586372962491533
50,54,0.9056003847612696,0.020180951082363,0.0742186641563675
55,59,0.8543039522321568,0.0192378258162163,0.1264582219516268
60,64,0.7609905787725003,0.0199488591839298,0.2190605620435698
65,69,0.7243563566253763,0.0212896901595378,0.2543539532150857
70,74,0.6251039482818116,0.0228292126140075,0.3520668391041809
75,79,0.5050310308949635,0.0188974786111028,0.4760714904939336
80,84,0.3606848511017628,0.0134510949977897,0.6258640539004474
