start,end,no disease,have disease,deceased
0,4,0.9369175575154344,0.0495448244793834,0.0135376180051821
5,9,0.9327409938376864,0.0434107578287205,0.0238482483335931
10,14,0.9579885505376832,0.0299174240583817,0.012094025403935
15,19,0.9624333760569652,0.0286465725522291,0.0089200513908055
20,24,0.9545557512438776,0.0315003577136801,0.0139438910424423
25,29,0.924869709482902,0.0320623190536294,0.0430679714634684
30,34,0.9250868058476628,0.0313003202090234,0.0436128739433137
35,39,0.9379591147864672,0.0273858882256302,0.0346549969879025
40,44,0.9331547807290744,0.0227807785469658,0.0440644407239596
45,49,0.9273848286283212,0.0232499115311339,0.049365259840545
50,54,0.9214931180227314,0.0213885268112723,0.0571183551659962
55,59,0.8937982764432252,0.0194195559415922,0.0867821676151825
60,64,0.8508630366519584,0.0190300085133086,0.130106954834733
65,69,0.7511946908892021,0.0208845195844172,0.2279207895263806
70,74,0.6802570011292982,0.0211024415969403,0.2986405572737615
75,79,0.5803082688098266,0.0207154628199616,0.3989762683702119
80,84,0.4335327032168702,0.0157096308525215,0.5507576659306082
