start,end,no disease,have disease,deceased
0,4,0.9315235068300218,0.0533594498411952,0.015117043328783
5,9,0.9552186324806275,0.0319770153665162,0.012804352152856
10,14,0.9645130725359318,0.0322912345654329,0.0031956928986351
15,19,0.9663071475067546,0.0265425877697041,0.0071502647235412
20,24,0.9527861291279603,0.02618546364908,0.0210284072229596
25,29,0.9386785120788907,0.0226442162504168,0.0386772716706924
30,34,0.9255931192323592,0.0223435534901946,0.0520633272774461
35,39,0.9430923459944006,0.0168567957729228,0.0400508582326764
40,44,0.9337348757622768,0.0166860551354191,0.0495790691023042
45,49,0.9168512960616676,0.0165690694735805,0.0665796344647518
50,54,0.8579221264259553,0.0155009483488266,0.126576925225218
55,59,0.7829928419318368,0.0176457338506603,0.1993614242175027
60,64,0.7406197095799132,0.0166997313935773,0.2426805590265094
65,69,0.6621935977078145,0.0190713804417085,0.318735021850477
70,74,0.5611796120445443,0.0161754517608373,0.4226449361946183
75,79,0.4181503582136135,0.0145268688880175,0.5673227728983689
80,84,0.278745062517336,0.0096745342697271,0.7115804032129368
