start,end,no disease,have disease,deceased
0,4,0.9700646352723914,0.0002031394275161,0.0297322253000923
5,9,0.9872985377308144,0.0,0.0127014622691855
10,14,0.9810523318145268,0.004608348968105,0.014339319217368
15,19,0.984202517408492,0.0130021998379066,0.0027952827536015
20,24,0.9528868782011978,0.0153256525113329,0.0317874692874692
25,29,0.9235125709357852,0.0336908699129219,0.0427965591512929
30,34,0.921450568582165,0.0431094257812536,0.0354400056365813
35,39,0.915499628431994,0.0472255755309993,0.0372747960370065
40,44,0.904547622828802,0.0574762859840978,0.0379760911871003
45,49,0.8815531599379163,0.0658778581401046,0.052568981921979
50,54,0.8604640313935152,0.0767587930866266,0.0627771755198581
55,59,0.8294786772633316,0.080606275213748,0.0899150475229204
60,64,0.7409866368110736,0.0874717960800856,0.1715415671088407
65,69,0.6545588559823556,0.10254996346145,0.2428911805561943
70,74,0.5503199997837415,0.1327713625861074,0.316908637630151
75,79,0.4324568689479669,0.1287527576953943,0.4387903733566387
80,84,0.3185559921646548,0.0984332366489854,0.5830107711863597
