start,end,no disease,have disease,deceased
0,4,0.9840032357550936,0.0008797209161231,0.015117043328783
5,9,0.9836644994360778,0.0035311484110661,0.012804352152856
10,14,0.9932402436912614,0.0035640634101034,0.0031956928986351
15,19,0.9776506877065254,0.0151990475699334,0.0071502647235412
20,24,0.9639712448633456,0.0150003479136946,0.0210284072229596
25,29,0.9314689362656776,0.02985379206363,0.0386772716706924
30,34,0.9184519687878536,0.0294847039347002,0.0520633272774461
35,39,0.9143028619774805,0.045646279789843,0.0400508582326764
40,44,0.9052251081347228,0.045195822762973,0.0495790691023042
45,49,0.8701070364526265,0.0633133290826215,0.0665796344647518
50,54,0.8141860924993816,0.0592369822754003,0.126576925225218
55,59,0.7173231070573266,0.0833154687251705,0.1993614242175027
60,64,0.6784899911953326,0.0788294497781579,0.2426805590265094
65,69,0.5686502447468634,0.1126147334026596,0.318735021850477
70,74,0.4818639729274004,0.0954910908779811,0.4226449361946183
75,79,0.3467959863418483,0.0858812407597827,0.5673227728983689
80,84,0.2311717910018618,0.0572478057852013,0.7115804032129368
