start,end,no disease,have disease,deceased
0,4,0.9571249359825308,0.0284995871194895,0.0143754768979796
5,9,0.9706245414297184,0.0078513009434271,0.0215241576268543
10,14,0.9798890683942588,0.0037937824880776,0.0163171491176634
15,19,0.9922104847553525,0.0019810780090774,0.00580843723557
20,24,0.9907708145005112,0.0026754904558254,0.0065536950436634
25,29,0.9714610597377256,0.0037990740455977,0.0247398662166765
30,34,0.9679843272578994,0.0041981621808664,0.0278175105612341
35,39,0.9646698388481252,0.0034146071961599,0.0319155539557148
40,44,0.9661439892855286,0.0036107045172266,0.0302453061972448
45,49,0.9567183241140482,0.0019909139047606,0.0412907619811911
50,54,0.9481486768929244,0.0033292156291418,0.0485221074779339
55,59,0.9275301023367734,0.0030816900603652,0.0693882076028614
60,64,0.900772120200334,0.0032297045463369,0.0959981752533291
65,69,0.850600782093023,0.0030282730403248,0.1463709448666521
70,74,0.7371191576644942,0.002461834056064,0.2604190082794417
75,79,0.6413273282217109,0.0032376310357803,0.3554350407425087
80,84,0.5109711077885623,0.0028448042186673,0.4861840879927704
