start,end,no disease,have disease,deceased
0,4,0.9361097053975168,0.0455755410175252,0.0183147535849579
5,9,0.9712844124824456,0.0163544132738454,0.0123611742437091
10,14,0.9811350632595984,0.0062409616669888,0.0126239750734128
15,19,0.994804676129396,0.0031635044227111,0.0020318194478929
20,24,0.9786462070193256,0.0024076101515744,0.0189461828290999
25,29,0.9440285613955748,0.0035493704613431,0.0524220681430821
30,34,0.9482766686148526,0.0044730031458739,0.0472503282392735
35,39,0.9444316847906248,0.0042565657320984,0.0513117494772765
40,44,0.9452227950003532,0.0040981098321681,0.0506790951674787
45,49,0.938688981620755,0.0026737221300916,0.0586372962491533
50,54,0.9225070326010608,0.0032743032425718,0.0742186641563675
55,59,0.8697951363649395,0.0037466416834336,0.1264582219516268
60,64,0.7760491746034117,0.0048902633530185,0.2190605620435698
65,69,0.7409840529251952,0.004661993859719,0.2543539532150857
70,74,0.6430785482617146,0.0048546126341044,0.3520668391041809
75,79,0.519914432349765,0.0040140771563012,0.4760714904939336
80,84,0.3715833534216,0.0025525926779525,0.6258640539004474
