start,end,no disease,have disease,deceased
0,4,0.93904850535395,0.0487067386715135,0.0122447559745364
5,9,0.9684735918796198,0.0186033930854326,0.0129230150349475
10,14,0.9829665811459772,0.0062775475297677,0.0107558713242549
15,19,0.99106386882169,0.0035805822345432,0.0053555489437667
20,24,0.9821398001506784,0.0028737165549198,0.0149864832944016
25,29,0.963774301458452,0.0030371550367291,0.0331885435048187
30,34,0.9486666778892322,0.0047896756800384,0.0465436464307292
35,39,0.9517032655522067,0.0045002922050551,0.0437964422427381
40,44,0.9452449849211872,0.0040486917451131,0.0507063233336996
45,49,0.9385249083982432,0.0027286404115406,0.0587464511902162
50,54,0.9075627594386242,0.0040798576793832,0.0883573828819924
55,59,0.8192162656656673,0.0038594019773744,0.1769243323569582
60,64,0.7678356066044508,0.0046877243359655,0.2274766690595836
65,69,0.7047777839847719,0.0048977568613648,0.2903244591538633
70,74,0.606856945557381,0.0047777820829275,0.3883652723596913
75,79,0.4814889832477327,0.0041715131160252,0.514339503636242
80,84,0.3183584601598289,0.0029547154754178,0.6786868243647532
