start,end,no disease,have disease,deceased
0,4,0.9812983394207307,0.0003869069943111,0.0183147535849579
5,9,0.9866194698670936,0.0010193558891972,0.0123611742437091
10,14,0.984170712258067,0.0032053126685201,0.0126239750734128
15,19,0.995137761284788,0.0028304192673188,0.0020318194478929
20,24,0.979703192112238,0.0013506250586621,0.0189461828290999
25,29,0.9450832495187796,0.0024946823381381,0.0524220681430821
30,34,0.9493046435801245,0.0034450281806018,0.0472503282392735
35,39,0.9451746190051962,0.0035136315175273,0.0513117494772765
40,44,0.9428374947694842,0.0064834100630369,0.0506790951674787
45,49,0.930859456661769,0.0105032470890776,0.0586372962491533
50,54,0.9112936554439188,0.0144876803997138,0.0742186641563675
55,59,0.8555716580657782,0.0179701199825949,0.1264582219516268
60,64,0.759934979437194,0.0210044585192362,0.2190605620435698
65,69,0.7146413193131412,0.0310047274717731,0.2543539532150857
70,74,0.6074198043394132,0.0405133565564058,0.3520668391041809
75,79,0.4836422722631113,0.0402862372429549,0.4760714904939336
80,84,0.3411980120225784,0.0329379340769742,0.6258640539004474
