start,end,no disease,have disease,deceased
0,4,0.9864623819948178,0.0,0.0135376180051821
5,9,0.97597183278045,0.0001799188859569,0.0238482483335931
10,14,0.9856175951108798,0.0022883794851851,0.012094025403935
15,19,0.9895600603906676,0.0015198882185267,0.0089200513908055
20,24,0.9839851283556332,0.0020709806019245,0.0139438910424423
25,29,0.9543634592956436,0.002568569240888,0.0430679714634684
30,34,0.9530576535220686,0.0033294725346175,0.0436128739433137
35,39,0.9605566838316524,0.004788319180445,0.0346549969879025
40,44,0.9499464087233114,0.005989150552729,0.0440644407239596
45,49,0.9387613499149609,0.0118733902444942,0.049365259840545
50,54,0.924413440942336,0.0184682038916677,0.0571183551659962
55,59,0.8909711897100933,0.0222466426747241,0.0867821676151825
60,64,0.8454979903895288,0.0243950547757381,0.130106954834733
65,69,0.7450660945992418,0.0270131158743777,0.2279207895263806
70,74,0.6661369421951642,0.0352225005310743,0.2986405572737615
75,79,0.5612476819770713,0.0397760496527168,0.3989762683702119
80,84,0.4146744406942402,0.0345678933751516,0.5507576659306082
