start,end,no disease,have disease,deceased
0,4,0.9853932355390104,0.0002312875630099,0.0143754768979796
5,9,0.9777093920970888,0.0007664502760569,0.0215241576268543
10,14,0.9815149751748636,0.0021678757074729,0.0163171491176634
15,19,0.992751411235443,0.0014401515289869,0.00580843723557
20,24,0.9921489750423224,0.0012973299140141,0.0065536950436634
25,29,0.9730250941175368,0.0022350396657867,0.0247398662166765
30,34,0.9692086672560756,0.0029738221826902,0.0278175105612341
35,39,0.9639585717073416,0.0041258743369435,0.0319155539557148
40,44,0.9633242382622692,0.0064304555404858,0.0302453061972448
45,49,0.94944480961549,0.0092644284033187,0.0412907619811911
50,54,0.933241082079768,0.0182368104422981,0.0485221074779339
55,59,0.9079036374439262,0.0227081549532124,0.0693882076028614
60,64,0.8785935643763103,0.0254082603703604,0.0959981752533291
65,69,0.8244204297034449,0.029208625429903,0.1463709448666521
70,74,0.7101463102881556,0.0294346814324025,0.2604190082794417
75,79,0.6102519876815676,0.0343129715759236,0.3554350407425087
80,84,0.4806308822405558,0.0331850297666738,0.4861840879927704
