start,end,no disease,have disease,deceased
0,4,0.9851640698802484,0.000460453221772,0.0143754768979796
5,9,0.9750572962259256,0.00341854614722,0.0215241576268543
10,14,0.9774864564647276,0.006196394417609,0.0163171491176634
15,19,0.9893354113238,0.0048561514406298,0.00580843723557
20,24,0.9911769875741272,0.0022693173822094,0.0065536950436634
25,29,0.9732706735011624,0.001989460282161,0.0247398662166765
30,34,0.9697610803192032,0.0024214091195626,0.0278175105612341
35,39,0.9656858195467628,0.0023986264975224,0.0319155539557148
40,44,0.9673451407735868,0.0024095530291684,0.0302453061972448
45,49,0.9551700884082652,0.0035391496105435,0.0412907619811911
50,54,0.9469205389189472,0.0045573536031187,0.0485221074779339
55,59,0.9258918423560472,0.0047199500410912,0.0693882076028614
60,64,0.8984363681171623,0.0055654566295084,0.0959981752533291
65,69,0.8469334444668689,0.006695610666479,0.1463709448666521
70,74,0.7309131374911987,0.0086678542293596,0.2604190082794417
75,79,0.6327724059380917,0.0117925533193996,0.3554350407425087
80,84,0.4998689284492417,0.0139469835579878,0.4861840879927704
