start,end,no disease,have disease,deceased
0,4,0.98658563613424,0.0011696078912234,0.0122447559745364
5,9,0.9840424137661118,0.0030345711989406,0.0129230150349475
10,14,0.9829187385892376,0.0063253900865074,0.0107558713242549
15,19,0.990168195441089,0.0044762556151443,0.0053555489437667
20,24,0.9821391894021154,0.0028743273034828,0.0149864832944016
25,29,0.963512286249378,0.0032991702458033,0.0331885435048187
30,34,0.9508582047924404,0.0025981487768301,0.0465436464307292
35,39,0.9533246183574644,0.0028789393997973,0.0437964422427381
40,44,0.9459037935142792,0.0033898831520212,0.0507063233336996
45,49,0.938059177668705,0.0031943711410788,0.0587464511902162
50,54,0.9078848721156356,0.003757745002372,0.0883573828819924
55,59,0.8186479620158567,0.004427705627185,0.1769243323569582
60,64,0.7676650928595656,0.0048582380808506,0.2274766690595836
65,69,0.7032216889975057,0.006453851848631,0.2903244591538633
70,74,0.6029889569777044,0.0086457706626042,0.3883652723596913
75,79,0.4767327796246213,0.0089277167391366,0.514339503636242
80,84,0.3132803910836092,0.0080327845516374,0.6786868243647532
