start,end,no disease,have disease,deceased
0,4,0.9836140209715186,0.0012689356996983,0.015117043328783
5,9,0.9826339673271745,0.0045616805199694,0.012804352152856
10,14,0.9921848090738788,0.0046194980274861,0.0031956928986351
15,19,0.9887230906709514,0.0041266446055073,0.0071502647235412
20,24,0.975058119761954,0.0039134730150863,0.0210284072229596
25,29,0.958876676503886,0.0024460518254216,0.0386772716706924
30,34,0.9455819989647548,0.0023546737577991,0.0520633272774461
35,39,0.9572178248050026,0.0027313169623208,0.0400508582326764
40,44,0.9477001446114628,0.002720786286233,0.0495790691023042
45,49,0.9301147793218127,0.0033055862134354,0.0665796344647518
50,54,0.870359014949291,0.0030640598254909,0.126576925225218
55,59,0.79539412181133,0.0052444539711673,0.1993614242175027
60,64,0.7523909699422328,0.0049284710312578,0.2426805590265094
65,69,0.6730770139512241,0.0081879641982989,0.318735021850477
70,74,0.5703014217967787,0.0070536420086029,0.4226449361946183
75,79,0.4244640802686833,0.0082131468329477,0.5673227728983689
80,84,0.2828060385733283,0.0056135582137347,0.7115804032129368
