start,end,no disease,have disease,deceased
0,4,0.9476297431504546,0.0231595128680035,0.0292107439815419
5,9,0.9572615947860832,0.0207549021467973,0.0219835030671192
10,14,0.9628711461349464,0.0244308477713096,0.0126980060937441
15,19,0.9801327519558924,0.0198672480441077,0.0
20,24,0.96023326531757,0.0196613147441957,0.0201054199382341
25,29,0.940190427694221,0.0274905697397792,0.0323190025659997
30,34,0.9339332831224636,0.0278072379749685,0.0382594789025678
35,39,0.9370563298166126,0.0296207678873009,0.0333229022960864
40,44,0.9355555734641036,0.0306172603026263,0.03382716623327
45,49,0.9132851989913324,0.0350657500344147,0.0516490509742528
50,54,0.911638948103629,0.0403670864434194,0.0479939654529516
55,59,0.8972090103487083,0.0308309017094686,0.0719600879418231
60,64,0.8740661431582907,0.0213010259746093,0.1046328308670999
65,69,0.7964550907312733,0.0187217530118693,0.1848231562568573
70,74,0.6963329717312324,0.0161648633938272,0.2875021648749403
75,79,0.6086864502599055,0.0156058742606052,0.3757076754794892
80,84,0.4700828375989737,0.0151410016183526,0.5147761607826737
