start,end,no disease,have disease,deceased
0,4,0.9509300908929628,0.0368251531325007,0.0122447559745364
5,9,0.94765459438997,0.0394223905750825,0.0129230150349475
10,14,0.9539042538614236,0.0353398748143214,0.0107558713242549
15,19,0.9707638483210356,0.0238806027351978,0.0053555489437667
20,24,0.963065364681767,0.0219481520238313,0.0149864832944016
25,29,0.9409075041792226,0.0259039523159585,0.0331885435048187
30,34,0.9236342178041582,0.0298221357651125,0.0465436464307292
35,39,0.924628164033326,0.031575393723936,0.0437964422427381
40,44,0.9169083672209808,0.0323853094453194,0.0507063233336996
45,49,0.9064479447277424,0.0348056040820412,0.0587464511902162
50,54,0.877529936908381,0.0341126802096264,0.0883573828819924
55,59,0.7957797491932449,0.0272959184497968,0.1769243323569582
60,64,0.7490787059734387,0.0234446249669777,0.2274766690595836
65,69,0.6873770576091156,0.0222984832370211,0.2903244591538633
70,74,0.5898368746813216,0.021797852958987,0.3883652723596913
75,79,0.4668095431102531,0.0188509532535048,0.514339503636242
80,84,0.3066001148609836,0.014713060774263,0.6786868243647532
