start,end,no disease,have disease,deceased
0,4,0.9415166337174514,0.0287511409824561,0.0297322253000923
5,9,0.963624547706977,0.0236739900238374,0.0127014622691855
10,14,0.9623074378852854,0.0233532428973465,0.014339319217368
15,19,0.9782786219133628,0.0189260953330356,0.0027952827536015
20,24,0.9486211473966524,0.0195913833158783,0.0317874692874692
25,29,0.9344023460891784,0.0228010947595285,0.0427965591512929
30,34,0.9373623654238006,0.0271976289396181,0.0354400056365813
35,39,0.9330275618845087,0.0296976420784847,0.0372747960370065
40,44,0.9336900850786768,0.0283338237342229,0.0379760911871003
45,49,0.911961031041746,0.0354699870362749,0.052568981921979
50,54,0.903856862092244,0.0333659623878979,0.0627771755198581
55,59,0.8853859434730633,0.0246990090040163,0.0899150475229204
60,64,0.8096410446953117,0.0188173881958474,0.1715415671088407
65,69,0.7409713431014784,0.0161374763423272,0.2428911805561943
70,74,0.6668883390115853,0.0162030233582636,0.316908637630151
75,79,0.5478370310807891,0.0133725955625722,0.4387903733566387
80,84,0.4044665718161921,0.0125226569974481,0.5830107711863597
