start,end,no disease,have disease,deceased
0,4,0.9578572074531428,0.0238280389618993,0.0183147535849579
5,9,0.9680406015961992,0.0195982241600914,0.0123611742437091
10,14,0.9629924704454204,0.0243835544811668,0.0126239750734128
15,19,0.978750415978465,0.0192177645736421,0.0020318194478929
20,24,0.9619006548211588,0.0191531623497412,0.0189461828290999
25,29,0.9258053712611592,0.0217725605957587,0.0524220681430821
30,34,0.9276314316395088,0.0251182401212178,0.0472503282392735
35,39,0.9201931585541974,0.028495091968526,0.0513117494772765
40,44,0.9212090483028506,0.0281118565296706,0.0506790951674787
45,49,0.9091411668503924,0.0322215369004542,0.0586372962491533
50,54,0.8957643376567082,0.0300169981869243,0.0742186641563675
55,59,0.8476118155690966,0.0259299624792766,0.1264582219516268
60,64,0.7601230052451136,0.0208164327113166,0.2190605620435698
65,69,0.7278561609723294,0.0177898858125849,0.2543539532150857
70,74,0.6303662082683529,0.0175669526274662,0.3520668391041809
75,79,0.507553759479492,0.0163747500265743,0.4760714904939336
80,84,0.3613107609219813,0.0128251851775712,0.6258640539004474
