start,end,no disease,have disease,deceased
0,4,0.9645834245042167,0.0062058315142412,0.0292107439815419
5,9,0.9720007352942052,0.0060157616386754,0.0219835030671192
10,14,0.9851020892798448,0.0021999046264109,0.0126980060937441
15,19,0.998428440643266,0.001571559356734,0.0
20,24,0.97771839749553,0.0021761825662357,0.0201054199382341
25,29,0.9641415441286464,0.0035394533053539,0.0323190025659997
30,34,0.9585097932758672,0.0032307278215649,0.0382594789025678
35,39,0.962501218439192,0.0041758792647214,0.0333229022960864
40,44,0.9616797696545932,0.0044930641121366,0.03382716623327
45,49,0.9424995204951772,0.0058514285305699,0.0516490509742528
50,54,0.9446427538668904,0.007363280680158,0.0479939654529516
55,59,0.9179048313735438,0.010135080684633,0.0719600879418231
60,64,0.8827679005812751,0.0125992685516249,0.1046328308670999
65,69,0.8003143171702607,0.0148625265728819,0.1848231562568573
70,74,0.6944737357103257,0.0180240994147339,0.2875021648749403
75,79,0.6045061642105081,0.0197861603100027,0.3757076754794892
80,84,0.468932616673167,0.0162912225441593,0.5147761607826737
