start,end,no disease,have disease,deceased
0,4,0.978602265806358,0.0078601161884599,0.0135376180051821
5,9,0.9702878524031748,0.0058638992632321,0.0238482483335931
10,14,0.9856927455817168,0.002213229014348,0.012094025403935
15,19,0.9895079667541046,0.0015719818550899,0.0089200513908055
20,24,0.9839095005560116,0.0021466084015462,0.0139438910424423
25,29,0.954338767634075,0.0025932609024565,0.0430679714634684
30,34,0.9529457364749634,0.0034413895817227,0.0436128739433137
35,39,0.9615978437186848,0.0037471592934125,0.0346549969879025
40,44,0.9514972108952346,0.0044383483808056,0.0440644407239596
45,49,0.9455008834537196,0.0051338567057354,0.049365259840545
50,54,0.9362206641747446,0.006660980659259,0.0571183551659962
55,59,0.9042762665136448,0.0089415658711726,0.0867821676151825
60,64,0.8585860316534052,0.0113070135118617,0.130106954834733
65,69,0.7579808806501953,0.0140983298234241,0.2279207895263806
70,74,0.6859775238585565,0.0153819188676819,0.2986405572737615
75,79,0.5832613441362514,0.0177623874935366,0.3989762683702119
80,84,0.4324928850819564,0.0167494489874354,0.5507576659306082
