start,end,no disease,have disease,deceased
0,4,0.9730303730847532,0.0118525835864637,0.015117043328783
5,9,0.981210348241392,0.005985299605752,0.012804352152856
10,14,0.9913589049651308,0.0054454021362341,0.0031956928986351
15,19,0.9903787728195786,0.00247096245688,0.0071502647235412
20,24,0.9766272444819608,0.0023443482950795,0.0210284072229596
25,29,0.9580948757754152,0.0032278525538924,0.0386772716706924
30,34,0.9448136167160136,0.0031230560065403,0.0520633272774461
35,39,0.955965271716832,0.0039838700504914,0.0400508582326764
40,44,0.9464926727509108,0.0039282581467848,0.0495790691023042
45,49,0.9290975001689386,0.0043228653663096,0.0665796344647518
50,54,0.8693590860439825,0.0040639887307996,0.126576925225218
55,59,0.793186515590344,0.0074520601921532,0.1993614242175027
60,64,0.7502449910284704,0.00707444994502,0.2426805590265094
65,69,0.6686992981577933,0.0125656799917297,0.318735021850477
70,74,0.5665288426126273,0.0108262211927543,0.4226449361946183
75,79,0.4202268920634998,0.0124503350381312,0.5673227728983689
80,84,0.2800532089537741,0.008366387833289,0.7115804032129368
