start,end,no disease,have disease,deceased
0,4,0.9734407280662516,0.0082445183487904,0.0183147535849579
5,9,0.98080623327968,0.0068325924766107,0.0123611742437091
10,14,0.9840073022802798,0.0033687226463074,0.0126239750734128
15,19,0.9962746765913706,0.0016935039607365,0.0020318194478929
20,24,0.97931236199978,0.0017414551711201,0.0189461828290999
25,29,0.9456521837143526,0.0019257481425653,0.0524220681430821
30,34,0.9501430007585996,0.0026066710021268,0.0472503282392735
35,39,0.9454835107327292,0.0032047397899943,0.0513117494772765
40,44,0.9454682214405762,0.003852683391945,0.0506790951674787
45,49,0.9375463648388366,0.00381633891201,0.0586372962491533
50,54,0.920477143444016,0.0053041923996166,0.0742186641563675
55,59,0.8670538050208203,0.0064879730275529,0.1264582219516268
60,64,0.7719286094919251,0.009010828464505,0.2190605620435698
65,69,0.7354263347422859,0.0102197120426283,0.2543539532150857
70,74,0.6338383929258258,0.0140947679699933,0.3520668391041809
75,79,0.5092163861820824,0.0147121233239838,0.4760714904939336
80,84,0.3621720871374374,0.0119638589621152,0.6258640539004474
