start,end,no disease,have disease,deceased
0,4,0.981685246415042,0.0,0.0183147535849579
5,9,0.9876388257562908,0.0,0.0123611742437091
10,14,0.98720802462585,0.0001680003007371,0.0126239750734128
15,19,0.997469357372534,0.0004988231795729,0.0020318194478929
20,24,0.980377806283214,0.000676010887686,0.0189461828290999
25,29,0.946403963697794,0.0011739681591238,0.0524220681430821
30,34,0.9501235494810234,0.002626122279703,0.0472503282392735
35,39,0.9442139261190022,0.0044743244037212,0.0513117494772765
40,44,0.9411246851681848,0.0081962196643363,0.0506790951674787
45,49,0.9298812280244876,0.0114814757263591,0.0586372962491533
50,54,0.9107799868134646,0.0150013490301678,0.0742186641563675
55,59,0.8558763976760955,0.0176653803722777,0.1264582219516268
60,64,0.7605509292940736,0.0203885086623566,0.2190605620435698
65,69,0.7232619734778378,0.0223840733070764,0.2543539532150857
70,74,0.6282266834029191,0.0197064774929,0.3520668391041809
75,79,0.5058326108482966,0.0180958986577698,0.4760714904939336
80,84,0.362133585169119,0.0120023609304336,0.6258640539004474
