start,end,no disease,have disease,deceased
0,4,0.9877552440254636,0.0,0.0122447559745364
5,9,0.9869093712810714,0.0001676136839811,0.0129230150349475
10,14,0.9890796658114598,0.0001644628642852,0.0107558713242549
15,19,0.9944927105028264,0.0001517405534067,0.0053555489437667
20,24,0.9840739088212908,0.0009396078843074,0.0149864832944016
25,29,0.965310393194878,0.0015010633003031,0.0331885435048187
30,34,0.9502936835745204,0.0031626699947503,0.0465436464307292
35,39,0.951124746678676,0.0050788110785859,0.0437964422427381
40,44,0.9410693137003528,0.0082243629659475,0.0507063233336996
45,49,0.9305636954064084,0.0106898534033753,0.0587464511902162
50,54,0.8956772675057324,0.0159653496122751,0.0883573828819924
55,59,0.8065066421222415,0.0165690255208002,0.1769243323569582
60,64,0.7528696368685391,0.0196536940718772,0.2274766690595836
65,69,0.6873343953464425,0.0223411454996942,0.2903244591538633
70,74,0.5909516563785985,0.0206830712617101,0.3883652723596913
75,79,0.4678069075228638,0.0178535888408941,0.514339503636242
80,84,0.3103358615517173,0.0109773140835294,0.6786868243647532
