start,end,no disease,have disease,deceased
0,4,0.9853932355390104,0.0002312875630099,0.0143754768979796
5,9,0.9784758423731456,0.0,0.0215241576268543
10,14,0.9835015779989472,0.0001812728833893,0.0163171491176634
15,19,0.9940106741665862,0.0001808885978437,0.00580843723557
20,24,0.9927976399993296,0.000648664957007,0.0065536950436634
25,29,0.9732487625461954,0.0020113712371281,0.0247398662166765
30,34,0.9686835250697376,0.0034989643690282,0.0278175105612341
35,39,0.9622512681092616,0.0058331779350235,0.0319155539557148
40,44,0.9597381560521157,0.0100165377506396,0.0302453061972448
45,49,0.9446698282247408,0.0140394097940681,0.0412907619811911
50,54,0.9327453669136088,0.0187325256084572,0.0485221074779339
55,59,0.9064089826340296,0.0242028097631091,0.0693882076028614
60,64,0.875584784557317,0.0284170401893538,0.0959981752533291
65,69,0.8241016011873025,0.0295274539460453,0.1463709448666521
70,74,0.7125434000158567,0.0270375917047015,0.2604190082794417
75,79,0.6218330136942909,0.0227319455632004,0.3554350407425087
80,84,0.4967324434123297,0.0170834685948998,0.4861840879927704
