start,end,no disease,have disease,deceased
0,4,0.9834159328806252,0.0022085902213952,0.0143754768979796
5,9,0.9769448675754944,0.0015309747976513,0.0215241576268543
10,14,0.9822382169851211,0.0014446338972153,0.0163171491176634
15,19,0.9925705226375992,0.0016210401268307,0.00580843723557
20,24,0.9915003100853154,0.0019459948710212,0.0065536950436634
25,29,0.9732487625461954,0.0020113712371281,0.0247398662166765
30,34,0.9695582661619946,0.0026242232767712,0.0278175105612341
35,39,0.9646393927815176,0.0034450532627674,0.0319155539557148
40,44,0.9658617230139428,0.0038929707888122,0.0302453061972448
45,49,0.9539649909002358,0.004744247118573,0.0412907619811911
50,54,0.9455061772699802,0.0059717152520859,0.0485221074779339
55,59,0.921236999620161,0.0093747927769775,0.0693882076028614
60,64,0.8928821161957187,0.0111197085509521,0.0959981752533291
65,69,0.8390511290432734,0.0145779260900745,0.1463709448666521
70,74,0.7229503269496871,0.0166306647708711,0.2604190082794417
75,79,0.6279930540471262,0.016571905210365,0.3554350407425087
80,84,0.4988795892995846,0.0149363227076448,0.4861840879927704
