start,end,no disease,have disease,deceased
0,4,0.979879144742381,0.0018061016726609,0.0183147535849579
5,9,0.9865097612118462,0.0011290645444445,0.0123611742437091
10,14,0.9862525629213688,0.0011234620052183,0.0126239750734128
15,19,0.9957136407607567,0.0022545397913503,0.0020318194478929
20,24,0.9791975806631834,0.0018562365077165,0.0189461828290999
25,29,0.9454685556104954,0.0021093762464224,0.0524220681430821
30,34,0.9508850395718546,0.0018646321888718,0.0472503282392735
35,39,0.9454374306230218,0.0032508198997015,0.0513117494772765
40,44,0.9459904234909844,0.0033304813415366,0.0506790951674787
45,49,0.935742923051908,0.0056197806989386,0.0586372962491533
50,54,0.9190381072765692,0.0067432285670632,0.0742186641563675
55,59,0.8653208652063225,0.0082209128420507,0.1264582219516268
60,64,0.7726957278138041,0.008243710142626,0.2190605620435698
65,69,0.7347730782132688,0.0108729685716455,0.2543539532150857
70,74,0.6357935057473166,0.0121396551485024,0.3520668391041809
75,79,0.5113298284881048,0.0125986810179614,0.4760714904939336
80,84,0.3645749944721924,0.0095609516273602,0.6258640539004474
