start,end,no disease,have disease,deceased
0,4,0.9863517780603716,0.001403465965092,0.0122447559745364
5,9,0.9859548362006504,0.0011221487644022,0.0129230150349475
10,14,0.9873406462423524,0.0019034824333925,0.0107558713242549
15,19,0.9925171080035704,0.0021273430526628,0.0053555489437667
20,24,0.983079408034986,0.0019341086706123,0.0149864832944016
25,29,0.9651023335173294,0.0017091229778516,0.0331885435048187
30,34,0.9509937525732128,0.0024626009960578,0.0465436464307292
35,39,0.953490971545744,0.0027125862115176,0.0437964422427381
40,44,0.9455237411509346,0.0037699355153657,0.0507063233336996
45,49,0.937125358757492,0.0041281900522918,0.0587464511902162
50,54,0.905057616437537,0.0065850006804704,0.0883573828819924
55,59,0.8165085192206465,0.0065671484223953,0.1769243323569582
60,64,0.7640337883887294,0.008489542551687,0.2274766690595836
65,69,0.6995168104078305,0.0101587304383061,0.2903244591538633
70,74,0.6014744860924286,0.01016024154788,0.3883652723596913
75,79,0.4771750536443649,0.0084854427193929,0.514339503636242
80,84,0.3142103335976704,0.0071028420375762,0.6786868243647532
