start,end,no disease,have disease,deceased
0,4,0.9702677746999075,0.0,0.0297322253000923
5,9,0.9872985377308144,0.0,0.0127014622691855
10,14,0.9854965156794424,0.0001641651031894,0.014339319217368
15,19,0.9972047172463984,0.0,0.0027952827536015
20,24,0.9680328624078623,0.0001796683046683,0.0317874692874692
25,29,0.9570388901523768,0.0001645506963303,0.0427965591512929
30,34,0.9642875595951056,0.000272434768313,0.0354400056365813
35,39,0.9614943756707576,0.0012308282922359,0.0372747960370065
40,44,0.960031882009786,0.0019920268031137,0.0379760911871003
45,49,0.944137664650238,0.003293353427783,0.052568981921979
50,54,0.9301292194999752,0.0070936049801665,0.0627771755198581
55,59,0.8959010193053452,0.0141839331717343,0.0899150475229204
60,64,0.8078064331988136,0.0206519996923457,0.1715415671088407
65,69,0.7275346611495543,0.0295741582942513,0.2428911805561943
70,74,0.6490643359253068,0.0340270264445422,0.316908637630151
75,79,0.524009618451787,0.0372000081915743,0.4387903733566387
80,84,0.3849793701390601,0.0320098586745801,0.5830107711863597
