start,end,no disease,have disease,deceased
0,4,0.9873812919609004,0.0003739520645632,0.0122447559745364
5,9,0.9870769849650524,0.0,0.0129230150349475
10,14,0.9890796658114598,0.0001644628642852,0.0107558713242549
15,19,0.9946444510562332,0.0,0.0053555489437667
20,24,0.9848573528253852,0.0001561638802131,0.0149864832944016
25,29,0.9665388443961812,0.000272612099,0.0331885435048187
30,34,0.9527788508206302,0.0006775027486405,0.0465436464307292
35,39,0.9552103585492796,0.0009931992079824,0.0437964422427381
40,44,0.9474463478580027,0.0018473288082976,0.0507063233336996
45,49,0.9376671824747882,0.0035863663349955,0.0587464511902162
50,54,0.9037072910152204,0.0079353261027871,0.0883573828819924
55,59,0.8101987834677925,0.0128768841752493,0.1769243323569582
60,64,0.7499835725997845,0.0225397583406317,0.2274766690595836
65,69,0.6792037407716945,0.0304718000744421,0.2903244591538633
70,74,0.5741691146238977,0.0374656130164108,0.3883652723596913
75,79,0.4481006240034977,0.0375598723602603,0.514339503636242
80,84,0.294471875017751,0.0268413006174957,0.6786868243647532
