start,end,no disease,have disease,deceased
0,4,0.9814917929178864,0.0001934534971555,0.0183147535849579
5,9,0.9874692157913662,0.0001696099649246,0.0123611742437091
10,14,0.9873760249265872,0.0,0.0126239750734128
15,19,0.9976350953967148,0.0003330851553922,0.0020318194478929
20,24,0.9810538171709,0.0,0.0189461828290999
25,29,0.9471376937972464,0.0004402380596714,0.0524220681430821
30,34,0.9524073602591328,0.0003423115015936,0.0472503282392735
35,39,0.9477938860459422,0.0008943644767813,0.0513117494772765
40,44,0.9471328736406444,0.0021880311918767,0.0506790951674787
45,49,0.9374602006090996,0.003902503141747,0.0586372962491533
50,54,0.919091503139715,0.0066898327039175,0.0742186641563675
55,59,0.8607815975247541,0.0127601805236191,0.1264582219516268
60,64,0.7605489364588103,0.0203905014976199,0.2190605620435698
65,69,0.7165968306465403,0.029049216138374,0.2543539532150857
70,74,0.6116015443812596,0.0363316165145595,0.3520668391041809
75,79,0.4884474813849476,0.0354810281211186,0.4760714904939336
80,84,0.3457211812127601,0.0284147648867925,0.6258640539004474
