start,end,no disease,have disease,deceased
0,4,0.9702677746999075,0.0,0.0297322253000923
5,9,0.9872985377308144,0.0,0.0127014622691855
10,14,0.985660680782632,0.0,0.014339319217368
15,19,0.9972047172463984,0.0,0.0027952827536015
20,24,0.9682125307125308,0.0,0.0317874692874692
25,29,0.957203440848707,0.0,0.0427965591512929
30,34,0.9645599943634188,0.0,0.0354400056365813
35,39,0.9627252039629934,0.0,0.0372747960370065
40,44,0.945187656380317,0.0168362524325827,0.0379760911871003
45,49,0.9294243577545196,0.0180066603235014,0.052568981921979
50,54,0.9185719917216912,0.0186508327584507,0.0627771755198581
55,59,0.8941668769450752,0.0159180755320043,0.0899150475229204
60,64,0.8159841806047623,0.0124742522863969,0.1715415671088407
65,69,0.7225191577049392,0.0345896617388664,0.2428911805561943
70,74,0.6260937576379724,0.0569976047318766,0.316908637630151
75,79,0.4773852818734553,0.0838243447699059,0.4387903733566387
80,84,0.3129091760568092,0.1040800527568311,0.5830107711863597
