start,end,no disease,have disease,deceased
0,4,0.984882956671217,0.0,0.015117043328783
5,9,0.987195647847144,0.0,0.012804352152856
10,14,0.9968043071013648,0.0,0.0031956928986351
15,19,0.9928497352764588,0.0,0.0071502647235412
20,24,0.9789715927770404,0.0,0.0210284072229596
25,29,0.9613227283293077,0.0,0.0386772716706924
30,34,0.947936672722554,0.0,0.0520633272774461
35,39,0.9599491417673236,0.0,0.0400508582326764
40,44,0.9423629332106396,0.0080579976870562,0.0495790691023042
45,49,0.9262512722927824,0.0071690932424658,0.0665796344647518
50,54,0.8682524357061354,0.0051706390686466,0.126576925225218
55,59,0.7943689226452518,0.0062696531372454,0.1993614242175027
60,64,0.7510909475383994,0.006228493435091,0.2426805590265094
65,69,0.6603073163855082,0.0209576617640148,0.318735021850477
70,74,0.5463843617072122,0.0309707020981694,0.4226449361946183
75,79,0.38758626097867,0.0450909661229611,0.5673227728983689
80,84,0.2317144528964306,0.0567051438906324,0.7115804032129368
