start,end,no disease,have disease,deceased
0,4,0.970157789461662,0.0001099852382456,0.0297322253000923
5,9,0.9867099459839186,0.0005885917468957,0.0127014622691855
10,14,0.9851407885164836,0.0005198922661484,0.014339319217368
15,19,0.9967936241654676,0.0004110930809308,0.0027952827536015
20,24,0.9677732418375614,0.0004392888749692,0.0317874692874692
25,29,0.9564922763499044,0.0007111644988026,0.0427965591512929
30,34,0.963250419207356,0.0013095751560628,0.0354400056365813
35,39,0.9601391684780036,0.0025860354849897,0.0372747960370065
40,44,0.9575088121381152,0.0045150966747845,0.0379760911871003
45,49,0.939487969052331,0.0079430490256898,0.052568981921979
50,54,0.92733464488026,0.0098881795998817,0.0627771755198581
55,59,0.8975077800298595,0.0125771724472201,0.0899150475229204
60,64,0.8145394272439647,0.0139190056471945,0.1715415671088407
65,69,0.744165924335115,0.0129428951086906,0.2428911805561943
70,74,0.6694797151820893,0.0136116471877596,0.316908637630151
75,79,0.549859783997256,0.0113498426461052,0.4387903733566387
80,84,0.4076307750093185,0.0093584538043218,0.5830107711863597
