start,end,no disease,have disease,deceased
0,4,0.9845916626583752,0.0002912940128419,0.015117043328783
5,9,0.9867973127287204,0.0003983351184236,0.012804352152856
10,14,0.996270511784708,0.0005337953166569,0.0031956928986351
15,19,0.9922822443035316,0.0005674909729272,0.0071502647235412
20,24,0.9786180723378668,0.0003535204391734,0.0210284072229596
25,29,0.9606166341779436,0.0007060941513638,0.0386772716706924
30,34,0.947120390658396,0.0008162820641577,0.0520633272774461
35,39,0.9571309106096876,0.002818231157636,0.0400508582326764
40,44,0.94741771080866,0.0030032200890359,0.0495790691023042
45,49,0.9275638275382796,0.0058565379969686,0.0665796344647518
50,54,0.8676816518252836,0.0057414229494984,0.126576925225218
55,59,0.7929507071984907,0.0076878685840065,0.1993614242175027
60,64,0.7499262632278592,0.0073931777456314,0.2426805590265094
65,69,0.6733040966533528,0.0079608814961702,0.318735021850477
70,74,0.5705897277990728,0.0067653360063088,0.4226449361946183
75,79,0.4278169817401192,0.0048602453615119,0.5673227728983689
80,84,0.2854860754773126,0.0029335213097505,0.7115804032129368
