start,end,no disease,have disease,deceased
0,4,0.970500709754948,0.0002885462635101,0.0292107439815419
5,9,0.9772953038677716,0.0007211930651092,0.0219835030671192
10,14,0.9866643102312844,0.0006376836749714,0.0126980060937441
15,19,0.9997346354133334,0.0002653645866666,0.0
20,24,0.97919296843323,0.0007016116285356,0.0201054199382341
25,29,0.9664345371371156,0.0012464602968845,0.0323190025659997
30,34,0.96036941307948,0.0013711080179521,0.0382594789025678
35,39,0.96448924137546,0.0021878563284534,0.0333229022960864
40,44,0.9625248023960278,0.0036480313707021,0.03382716623327
45,49,0.9418060836062458,0.0065448654195012,0.0516490509742528
50,54,0.9413391145843852,0.010666919962663,0.0479939654529516
55,59,0.9155633183048816,0.0124765937532953,0.0719600879418231
60,64,0.8804395864306459,0.0149275827022541,0.1046328308670999
65,69,0.798137143738754,0.0170397000043886,0.1848231562568573
70,74,0.6953316249111072,0.0171662102139525,0.2875021648749403
75,79,0.6093290819365653,0.0149632425839454,0.3757076754794892
80,84,0.474423632950674,0.0108002062666522,0.5147761607826737
