start,end,no disease,have disease,deceased
0,4,0.9655553840613263,0.0052338719571317,0.0292107439815419
5,9,0.9671720802263676,0.0108444167065131,0.0219835030671192
10,14,0.9791391188424412,0.0081628750638147,0.0126980060937441
15,19,0.9960639730639732,0.0039360269360269,0.0
20,24,0.9763335887560912,0.0035609913056746,0.0201054199382341
25,29,0.9628827353871826,0.0047982620468176,0.0323190025659997
30,34,0.9564987077241764,0.0052418133732557,0.0382594789025678
35,39,0.9595219309101424,0.007155166793771,0.0333229022960864
40,44,0.9549964550188332,0.0111763787478966,0.03382716623327
45,49,0.9334884553676664,0.0148624936580808,0.0516490509742528
50,54,0.926717183646891,0.0252888509001573,0.0479939654529516
55,59,0.8905684520360297,0.0374714600221471,0.0719600879418231
60,64,0.8394632548800443,0.0559039142528557,0.1046328308670999
65,69,0.739621497482575,0.0755553462605677,0.1848231562568573
70,74,0.6129783375925817,0.0995194975324779,0.2875021648749403
75,79,0.5214859560388627,0.102806368481648,0.3757076754794892
80,84,0.3968046614351836,0.0884191777821426,0.5147761607826737
