start,end,no disease,have disease,deceased
0,4,0.9749234991795565,0.0067617472354856,0.0183147535849579
5,9,0.9719046471321838,0.015734178624107,0.0123611742437091
10,14,0.9764110944071868,0.0109649305194003,0.0126239750734128
15,19,0.9910520576922958,0.0069161228598112,0.0020318194478929
20,24,0.9761139596239228,0.0049398575469771,0.0189461828290999
25,29,0.9432948312961223,0.0042831005607955,0.0524220681430821
30,34,0.9465640706463934,0.0061856011143331,0.0472503282392735
35,39,0.941900021622491,0.0067882289002324,0.0513117494772765
40,44,0.9390869425554692,0.0102339622770519,0.0506790951674787
45,49,0.9285868313011686,0.012775872449678,0.0586372962491533
50,54,0.9056170206326104,0.0201643152110222,0.0742186641563675
55,59,0.8425726982156861,0.0309690798326871,0.1264582219516268
60,64,0.7355819873905042,0.045357450565926,0.2190605620435698
65,69,0.6750875727101963,0.0705584740747179,0.2543539532150857
70,74,0.5562050916178242,0.0917280692779949,0.3520668391041809
75,79,0.4353047448325484,0.0886237646735179,0.4760714904939336
80,84,0.3095822069028131,0.0645537391967395,0.6258640539004474
