start,end,no disease,have disease,deceased
0,4,0.981685246415042,0.0,0.0183147535849579
5,9,0.9876388257562908,0.0,0.0123611742437091
10,14,0.9873760249265872,0.0,0.0126239750734128
15,19,0.9979681805521072,0.0,0.0020318194478929
20,24,0.9810538171709,0.0,0.0189461828290999
25,29,0.9474311858370272,0.0001467460198904,0.0524220681430821
30,34,0.95252077045267,0.0002289013080565,0.0472503282392735
35,39,0.9485793711869122,0.0001088793358113,0.0513117494772765
40,44,0.9489478144198856,0.0003730904126356,0.0506790951674787
45,49,0.940343378077406,0.0010193256734406,0.0586372962491533
50,54,0.9236767588304736,0.0021045770131587,0.0742186641563675
55,59,0.8685929089348,0.004948869113573,0.1264582219516268
60,64,0.7710429478003439,0.0098964901560863,0.2190605620435698
65,69,0.7288963750562701,0.0167496717286441,0.2543539532150857
70,74,0.6223046362165217,0.0256285246792975,0.3520668391041809
75,79,0.4975444324627617,0.0263840770433046,0.4760714904939336
80,84,0.3548079564304263,0.0193279896691262,0.6258640539004474
