start,end,no disease,have disease,deceased
0,4,0.984882956671217,0.0,0.015117043328783
5,9,0.987195647847144,0.0,0.012804352152856
10,14,0.9968043071013648,0.0,0.0031956928986351
15,19,0.9928497352764588,0.0,0.0071502647235412
20,24,0.9789715927770404,0.0,0.0210284072229596
25,29,0.9612085257764258,0.0001142025528818,0.0386772716706924
30,34,0.9478245522969116,0.0001121204256423,0.0520633272774461
35,39,0.9596361680277764,0.0003129737395471,0.0400508582326764
40,44,0.9501112948754618,0.0003096360222341,0.0495790691023042
45,49,0.931972164446608,0.00144820108864,0.0665796344647518
50,54,0.872067377895518,0.0013556968792639,0.126576925225218
55,59,0.794025970647874,0.0066126051346233,0.1993614242175027
60,64,0.7510565691028183,0.0062628718706722,0.2426805590265094
65,69,0.6643569890935388,0.0169079890559842,0.318735021850477
70,74,0.5630167246557186,0.014338339149663,0.4226449361946183
75,79,0.4179419254995099,0.0147353016021212,0.5673227728983689
80,84,0.2786042881938401,0.009815308593223,0.7115804032129368
