start,end,no disease,have disease,deceased
0,4,0.9856245231020204,0.0,0.0143754768979796
5,9,0.9784758423731456,0.0,0.0215241576268543
10,14,0.9836828508823364,0.0,0.0163171491176634
15,19,0.99419156276443,0.0,0.00580843723557
20,24,0.9934463049563366,0.0,0.0065536950436634
25,29,0.9752601337833235,0.0,0.0247398662166765
30,34,0.9721824894387658,0.0,0.0278175105612341
35,39,0.9679427175365276,0.0001417285077576,0.0319155539557148
40,44,0.9695216721453151,0.00023302165744,0.0302453061972448
45,49,0.9579762647404392,0.0007329732783695,0.0412907619811911
50,54,0.9496404627260704,0.0018374297959957,0.0485221074779339
55,59,0.9265814204124848,0.0040303719846535,0.0693882076028614
60,64,0.8940894708234655,0.0099123539232053,0.0959981752533291
65,69,0.8344958780587289,0.019133177074619,0.1463709448666521
70,74,0.7145325491070355,0.0250484426135228,0.2604190082794417
75,79,0.6116419991220797,0.0329229601354115,0.3554350407425087
80,84,0.4826344733302366,0.0311814386769929,0.4861840879927704
