start,end,no disease,have disease,deceased
0,4,0.9864623819948178,0.0,0.0135376180051821
5,9,0.9761517516664068,0.0,0.0238482483335931
10,14,0.987905974596065,0.0,0.012094025403935
15,19,0.9910799486091943,0.0,0.0089200513908055
20,24,0.9860561089575576,0.0,0.0139438910424423
25,29,0.9569320285365316,0.0,0.0430679714634684
30,34,0.9563871260566862,0.0,0.0436128739433137
35,39,0.9653450030120974,0.0,0.0346549969879025
40,44,0.9558310964220268,0.0001044628540135,0.0440644407239596
45,49,0.9501616618734956,0.0004730782859592,0.049365259840545
50,54,0.9414112087478478,0.0014704360861559,0.0571183551659962
55,59,0.9093004641693772,0.0039173682154402,0.0867821676151825
60,64,0.8603160863530368,0.0095769588122302,0.130106954834733
65,69,0.7534206722728236,0.0186585382007958,0.2279207895263806
70,74,0.6740730574974323,0.0272863852288062,0.2986405572737615
75,79,0.569346782171145,0.031676949458643,0.3989762683702119
80,84,0.4244186753664854,0.0248236587029064,0.5507576659306082
