start,end,no disease,have disease,deceased
0,4,0.9860668843551592,0.0003954976396586,0.0135376180051821
5,9,0.97597183278045,0.0001799188859569,0.0238482483335931
10,14,0.9875793088543782,0.0003266657416868,0.012094025403935
15,19,0.9898968915133324,0.0011830570958619,0.0089200513908055
20,24,0.9839851283556332,0.0020709806019245,0.0139438910424423
25,29,0.9536800389721876,0.0032519895643439,0.0430679714634684
30,34,0.9523333517303416,0.0040537743263446,0.0436128739433137
35,39,0.959673005093636,0.0056719979184612,0.0346549969879025
40,44,0.9484819198660828,0.0074536394099576,0.0440644407239596
45,49,0.9392582188728152,0.0113765212866397,0.049365259840545
50,54,0.9295012392519024,0.0133804055821013,0.0571183551659962
55,59,0.8958038132006484,0.017414019184169,0.0867821676151825
60,64,0.8488479743701243,0.0210450707951427,0.130106954834733
65,69,0.7485273410727092,0.0235518694009101,0.2279207895263806
70,74,0.6751251409315208,0.0262343017947177,0.2986405572737615
75,79,0.571905591977884,0.029118139651904,0.3989762683702119
80,84,0.4264560909493849,0.0227862431200069,0.5507576659306082
