start,end,no disease,have disease,deceased
0,4,0.9812983394207307,0.0003869069943111,0.0183147535849579
5,9,0.9872996058264416,0.0003392199298493,0.0123611742437091
10,14,0.9870383609557988,0.0003376639707885,0.0126239750734128
15,19,0.9964701019063572,0.0014980786457497,0.0020318194478929
20,24,0.9783525670535758,0.0027012501173242,0.0189461828290999
25,29,0.9437625353397652,0.0038153965171525,0.0524220681430821
30,34,0.9486200205769372,0.0041296511837891,0.0472503282392735
35,39,0.9426642313002616,0.0060240192224618,0.0513117494772765
40,44,0.9411983753638868,0.0081225294686345,0.0506790951674787
45,49,0.93013575055628,0.0112269531945666,0.0586372962491533
50,54,0.9108606645444352,0.0149206712991972,0.0742186641563675
55,59,0.8551753450666687,0.0183664329817044,0.1264582219516268
60,64,0.758825608763608,0.0221138291928222,0.2190605620435698
65,69,0.7197626958699892,0.025883350914925,0.2543539532150857
70,74,0.6199446518292199,0.0279885090665993,0.3520668391041809
75,79,0.4991830659651033,0.024745443540963,0.4760714904939336
80,84,0.3547374286378673,0.0193985174616853,0.6258640539004474
