start,end,no disease,have disease,deceased
0,4,0.9871934462726548,0.0005617977528089,0.0122447559745364
5,9,0.9870769849650524,0.0,0.0129230150349475
10,14,0.9889135583185316,0.0003305703572133,0.0107558713242549
15,19,0.9931240702171972,0.001520380839036,0.0053555489437667
20,24,0.9820345922679196,0.0029789244376788,0.0149864832944016
25,29,0.9620367856658072,0.0047746708293742,0.0331885435048187
30,34,0.9482601848275044,0.0051961687417664,0.0465436464307292
35,39,0.948896285664186,0.0073072720930758,0.0437964422427381
40,44,0.9370971208105076,0.0121965558557928,0.0507063233336996
45,49,0.9267742060511756,0.0144793427586081,0.0587464511902162
50,54,0.8923497909908973,0.0192928261271101,0.0883573828819924
55,59,0.7997432849971482,0.0233323826458936,0.1769243323569582
60,64,0.7465595148297739,0.0259638161106424,0.2274766690595836
65,69,0.6786484516719886,0.031027089174148,0.2903244591538633
70,74,0.5784435931098076,0.033191134530501,0.3883652723596913
75,79,0.4561554848298468,0.0295050115339111,0.514339503636242
80,84,0.3038131864291555,0.0174999892060911,0.6786868243647532
