start,end,no disease,have disease,deceased
0,4,0.9856245231020204,0.0,0.0143754768979796
5,9,0.9784758423731456,0.0,0.0215241576268543
10,14,0.9836828508823364,0.0,0.0163171491176634
15,19,0.99379709115046,0.0003944716139698,0.00580843723557
20,24,0.9912598381366386,0.0021864668196979,0.0065536950436634
25,29,0.9666684918202316,0.0085916419630917,0.0247398662166765
30,34,0.9618504016480838,0.0103320877906821,0.0278175105612341
35,39,0.9613486408282036,0.0067358052160815,0.0319155539557148
40,44,0.9678292056888956,0.0019254881138593,0.0302453061972448
45,49,0.9586042445492048,0.0001049934696042,0.0412907619811911
50,54,0.951477892522066,0.0,0.0485221074779339
55,59,0.9306117923971384,0.0,0.0693882076028614
60,64,0.9040018247466708,0.0,0.0959981752533291
65,69,0.8536290551333479,0.0,0.1463709448666521
70,74,0.7395809917205582,0.0,0.2604190082794417
75,79,0.6445649592574912,0.0,0.3554350407425087
80,84,0.5138159120072295,0.0,0.4861840879927704
