start,end,no disease,have disease,deceased
0,4,0.981685246415042,0.0,0.0183147535849579
5,9,0.9876388257562908,0.0,0.0123611742437091
10,14,0.9873760249265872,0.0,0.0126239750734128
15,19,0.9973642228922186,0.0006039576598885,0.0020318194478929
20,24,0.9767019123645464,0.0043519048063536,0.0189461828290999
25,29,0.9343825531148472,0.0131953787420705,0.0524220681430821
30,34,0.941289820642299,0.0114598511184273,0.0472503282392735
35,39,0.942925335920587,0.0057629146021364,0.0513117494772765
40,44,0.948272415602594,0.0010484892299272,0.0506790951674787
45,49,0.9413421552327732,2.054851807344729e-05,0.0586372962491533
50,54,0.9257813358436324,0.0,0.0742186641563675
55,59,0.8735417780483732,0.0,0.1264582219516268
60,64,0.7809394379564302,0.0,0.2190605620435698
65,69,0.7456460467849143,0.0,0.2543539532150857
70,74,0.6479331608958191,0.0,0.3520668391041809
75,79,0.5239285095060663,0.0,0.4760714904939336
80,84,0.3741359460995526,0.0,0.6258640539004474
