start,end,no disease,have disease,deceased
0,4,0.984882956671217,0.0,0.015117043328783
5,9,0.987195647847144,0.0,0.012804352152856
10,14,0.9968043071013648,0.0,0.0031956928986351
15,19,0.9893723730885324,0.0034773621879264,0.0071502647235412
20,24,0.9745629283524296,0.0044086644246106,0.0210284072229596
25,29,0.9454757259148836,0.0158470024144238,0.0386772716706924
30,34,0.9324347091097848,0.0155019636127692,0.0520633272774461
35,39,0.9562643074699252,0.0036848342973984,0.0400508582326764
40,44,0.9474656323965952,0.0029552985011005,0.0495790691023042
45,49,0.9333716865070584,4.867902818958269e-05,0.0665796344647518
50,54,0.873377592301493,4.548247328902117e-05,0.126576925225218
55,59,0.8006385757824972,0.0,0.1993614242175027
60,64,0.7573194409734905,0.0,0.2426805590265094
65,69,0.681264978149523,0.0,0.318735021850477
70,74,0.5773550638053816,0.0,0.4226449361946183
75,79,0.4326772271016311,0.0,0.5673227728983689
80,84,0.2884195967870631,0.0,0.7115804032129368
