start,end,no disease,have disease,deceased
0,4,0.9841801911117852,0.0007027655594317,0.015117043328783
5,9,0.986489086445963,0.0007065614011809,0.012804352152856
10,14,0.9960911795727532,0.0007131275286116,0.0031956928986351
15,19,0.9915670542000984,0.0012826810763604,0.0071502647235412
20,24,0.9777064789898572,0.0012651137871832,0.0210284072229596
25,29,0.9589264960029108,0.0023962323263969,0.0386772716706924
30,34,0.94557383856735,0.0023628341552037,0.0520633272774461
35,39,0.9462650985378256,0.0136840432294977,0.0400508582326764
40,44,0.9368507747377668,0.0135701561599288,0.0495790691023042
45,49,0.8739665108510754,0.0594538546841726,0.0665796344647518
50,54,0.8177885133617293,0.0556345614130526,0.126576925225218
55,59,0.685596851520807,0.1150417242616902,0.1993614242175027
60,64,0.6484871714257964,0.1088322695476941,0.2426805590265094
65,69,0.5268484337606127,0.1544165443889103,0.318735021850477
70,74,0.4464507690759451,0.1309042947294365,0.4226449361946183
75,79,0.3255015726102768,0.1071756544913543,0.5673227728983689
80,84,0.2169290956316825,0.0714905011553806,0.7115804032129368
