start,end,no disease,have disease,deceased
0,4,0.981685246415042,0.0,0.0183147535849579
5,9,0.9876388257562908,0.0,0.0123611742437091
10,14,0.98720802462585,0.0001680003007371,0.0126239750734128
15,19,0.9978024425279264,0.0001657380241806,0.0020318194478929
20,24,0.9808848144489783,0.0001690027219215,0.0189461828290999
25,29,0.9472569738331654,0.0003209580237525,0.0524220681430821
30,34,0.952236534255528,0.0005131375051984,0.0472503282392735
35,39,0.9474899983579764,0.0011982521647471,0.0513117494772765
40,44,0.9474763461296284,0.0018445587028929,0.0506790951674787
45,49,0.9381507499932662,0.0032119537575803,0.0586372962491533
50,54,0.920301487855486,0.0054798479881464,0.0742186641563675
55,59,0.8634003722751046,0.0101414057732687,0.1264582219516268
60,64,0.7652178678943404,0.0157215700620897,0.2190605620435698
65,69,0.7227811299267914,0.0228649168581227,0.2543539532150857
70,74,0.6205872309180959,0.0273459299777232,0.3520668391041809
75,79,0.4963516958427288,0.0275768136633374,0.4760714904939336
80,84,0.351989759045181,0.0221461870543716,0.6258640539004474
