start,end,no disease,have disease,deceased
0,4,0.9845307312469456,0.0003522254242715,0.015117043328783
5,9,0.9870380813374908,0.000157566509653,0.012804352152856
10,14,0.9966453095729104,0.0001589975284542,0.0031956928986351
15,19,0.9926477812346488,0.0002019540418099,0.0071502647235412
20,24,0.9787719020541356,0.0001996907229047,0.0210284072229596
25,29,0.9609235247152514,0.000399203614056,0.0386772716706924
30,34,0.9474773652744044,0.0004593074481494,0.0520633272774461
35,39,0.9586392223629516,0.0013099194043718,0.0400508582326764
40,44,0.9490475741297238,0.0013733567679719,0.0495790691023042
45,49,0.9287438560002436,0.0046765095350046,0.0665796344647518
50,54,0.8688558457017468,0.0045672290730352,0.126576925225218
55,59,0.7865988806753423,0.0140396951071549,0.1993614242175027
60,64,0.7437252271631519,0.0135942138103385,0.2426805590265094
65,69,0.6543630942718857,0.0269018838776373,0.318735021850477
70,74,0.5541877799722793,0.0231672838331023,0.4226449361946183
75,79,0.4079137549031524,0.0247634721984786,0.5673227728983689
80,84,0.2715264577094526,0.0168931390776105,0.7115804032129368
